cliente;IDUC;identificacao;classe;competencia;prioridade;score_final;valor_estimado_mes;valor_estimado_ano;energia_nao_faturada_mes;score_regra;score_anomalia;consumo_atual;media_hist;media_12m;queda_ratio;queda_yoy;peer_ratio;n_zeros_janela;baixa_renda;sazonal_prone;micro_geracao;sazonal;baseline_alto;origem;motivos
Cetril;CET000685;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;MÉDIA;66.0;7.2;86.4;7.0;80.0;40.0;0.0;6.666666666666667;6.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000686;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;66.0;8.28;99.36;8.0;80.0;40.1;0.0;7.666666666666667;9.416666666666666;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000687;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;65.9;134.27;1611.24;124.0;80.0;39.8;0.0;124.33333333333333;59.36363636363637;100.0;;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000688;I***** | MORRO GRANDE;RESIDENCIAL;2025-12;MÉDIA;65.9;101.51;1218.12;94.0;80.0;39.6;0.0;94.0;82.75;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000689;I***** | VERAVA;RESIDENCIAL;2025-12;MÉDIA;65.9;34.92;419.04;32.0;80.0;39.7;0.0;32.333333333333336;25.333333333333332;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000690;I***** | PARURU;RESIDENCIAL;2025-12;MÉDIA;65.9;0.54;6.48;0.0;80.0;39.6;0.0;0.5;0.2;100.0;;;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000691;I***** | CUPIM;RESIDENCIAL;2025-12;MÉDIA;65.9;5.04;60.48;5.0;80.0;39.8;0.0;4.666666666666667;7.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000692;I***** | VERAVA;RESIDENCIAL;2025-12;MÉDIA;65.9;11.88;142.56;11.0;80.0;39.7;0.0;11.0;12.083333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000693;I***** | CACHOEIRA;RESIDENCIAL;2025-12;MÉDIA;65.9;1.8;21.6;2.0;80.0;39.7;0.0;1.6666666666666667;2.2;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000694;I***** | RESSACA;RESIDENCIAL;2025-12;MÉDIA;65.9;2.16;25.92;2.0;80.0;39.7;0.0;2.0;2.5;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000695;I***** | CACHOEIRA;RESIDENCIAL;2025-12;MÉDIA;65.9;46.44;557.28;43.0;80.0;39.7;0.0;43.0;98.75;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000696;I***** | CUPIM;RESIDENCIAL;2025-12;MÉDIA;65.8;1.08;12.96;1.0;80.0;39.5;0.0;1.0;1.25;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000697;I***** | VIEIRINHA;RESIDENCIAL;2025-12;MÉDIA;65.8;1.08;12.96;1.0;80.0;39.5;0.0;1.0;1.4166666666666667;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000698;I***** | AREIA VERMELHA;RESIDENCIAL;2025-12;MÉDIA;65.8;1.08;12.96;1.0;80.0;39.5;0.0;1.0;41.75;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000699;I***** | MURUNDU;RESIDENCIAL;2025-12;MÉDIA;65.8;1.08;12.96;1.0;80.0;39.4;0.0;1.0;2.7;100.0;100.0;0.0;2;1;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000700;I***** | PARURU;RESIDENCIAL;2025-12;MÉDIA;65.8;0.72;8.64;1.0;80.0;39.5;0.0;0.6666666666666666;0.6;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000701;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;65.8;1.08;12.96;1.0;80.0;39.5;0.0;1.0;1.1666666666666667;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000702;I***** | VERAVINHA;RESIDENCIAL;2025-12;MÉDIA;65.8;12.24;146.88;11.0;80.0;39.3;0.0;11.333333333333334;8.833333333333334;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000703;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;65.8;8.28;99.36;8.0;80.0;39.3;0.0;7.666666666666667;17.083333333333332;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000704;I***** | VIEIRINHA;RESIDENCIAL;2025-12;MÉDIA;65.8;2.52;30.24;2.0;80.0;39.3;0.0;2.3333333333333335;11.416666666666666;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000705;I***** | VERAVA;RESIDENCIAL;2025-12;MÉDIA;65.7;1.08;12.96;1.0;80.0;39.0;0.0;1.0;23.583333333333332;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000706;I***** | SALTO;RESIDENCIAL;2025-12;MÉDIA;65.7;2.16;25.92;2.0;80.0;39.0;0.0;2.0;3.6666666666666665;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000707;I***** | CUPIM;RESIDENCIAL;2025-12;MÉDIA;65.7;1.08;12.96;1.0;80.0;39.2;0.0;1.0;3.8333333333333335;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000708;I***** | COCAIS;RESIDENCIAL;2025-12;MÉDIA;65.7;75.59;907.08;70.0;80.0;39.3;0.0;70.0;71.75;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000709;I***** | VERAVINHA;RESIDENCIAL;2025-12;MÉDIA;65.7;1.08;12.96;1.0;80.0;39.2;0.0;1.0;6.083333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000710;I***** | LAGEADINHO;RESIDENCIAL;2025-12;MÉDIA;65.7;2.16;25.92;2.0;80.0;39.2;0.0;2.0;5.75;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000711;I***** | VERAVA;RESIDENCIAL;2025-12;MÉDIA;65.7;1.08;12.96;1.0;80.0;39.0;0.0;1.0;18.25;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000712;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;MÉDIA;65.7;6.84;82.08;6.0;80.0;39.0;0.0;6.333333333333333;1.9166666666666667;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000713;I***** | VERAVINHA;RESIDENCIAL;2025-12;MÉDIA;65.7;15.48;185.76;14.0;80.0;39.2;0.0;14.333333333333334;9.727272727272727;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000714;I***** | PIRATUBA;RESIDENCIAL;2025-12;MÉDIA;65.7;10.8;129.6;10.0;80.0;39.0;0.0;10.0;98.0;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000715;I***** | FEITAL;RESIDENCIAL;2025-12;MÉDIA;65.7;1.08;12.96;1.0;80.0;39.2;0.0;1.0;3.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000716;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;MÉDIA;65.6;5.76;69.12;5.0;80.0;38.9;0.0;5.333333333333333;4.0;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000717;I***** | SOROCABUÇU;RESIDENCIAL;2025-12;MÉDIA;65.6;12.96;155.52;12.0;80.0;38.8;0.0;12.0;6.75;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000718;I***** | ROSARIAL;RESIDENCIAL;2025-12;MÉDIA;65.6;75.95;911.4;70.0;80.0;38.8;0.0;70.33333333333333;123.08333333333333;100.0;100.0;0.0;1;1;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000719;I***** | MORRO GRANDE;RESIDENCIAL;2025-12;MÉDIA;65.6;1.08;12.96;1.0;80.0;38.9;0.0;1.0;6.833333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000720;I***** | GATOS;RESIDENCIAL;2025-12;MÉDIA;65.6;1.08;12.96;1.0;80.0;39.0;0.0;1.0;8.454545454545455;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000721;I***** | ALVES;RESIDENCIAL;2025-12;MÉDIA;65.6;6.84;82.08;6.0;80.0;38.9;0.0;6.333333333333333;4.833333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000722;I***** | TAVARES;RESIDENCIAL;2025-12;MÉDIA;65.6;146.51;1758.12;136.0;80.0;38.9;0.0;135.66666666666666;107.0;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000723;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;65.5;8.64;103.68;8.0;80.0;38.6;0.0;8.0;3.2;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000724;I***** | PIAI;RESIDENCIAL;2025-12;MÉDIA;65.5;2.88;34.56;3.0;80.0;38.7;0.0;2.6666666666666665;2.75;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000725;I***** | SOROCABUÇU;RESIDENCIAL;2025-12;MÉDIA;65.5;0.72;8.64;1.0;80.0;38.7;0.0;0.6666666666666666;0.6666666666666666;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000726;I***** | PIAI;RESIDENCIAL;2025-12;MÉDIA;65.5;5.4;64.8;5.0;80.0;38.6;0.0;5.0;2.142857142857143;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000727;I***** | SOROCABUÇU;RESIDENCIAL;2025-12;MÉDIA;65.5;8.28;99.36;8.0;80.0;38.7;0.0;7.666666666666667;5.083333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000728;I***** | SOROCABUÇU;RESIDENCIAL;2025-12;MÉDIA;65.5;2.16;25.92;2.0;80.0;38.7;0.0;2.0;2.75;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000729;I***** | RIO DE UNA;RESIDENCIAL;2025-12;MÉDIA;65.5;6.12;73.44;6.0;80.0;38.6;0.0;5.666666666666667;5.25;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000730;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;MÉDIA;65.5;0.72;8.64;1.0;80.0;38.5;0.0;0.6666666666666666;0.9166666666666666;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000731;I***** | PIAI;RESIDENCIAL;2025-12;MÉDIA;65.5;2.88;34.56;3.0;80.0;38.6;0.0;2.6666666666666665;2.1666666666666665;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000732;I***** | DIAS;RESIDENCIAL;2025-12;MÉDIA;65.5;5.76;69.12;5.0;80.0;38.6;0.0;5.333333333333333;7.583333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000733;I***** | ALVES;RESIDENCIAL;2025-12;MÉDIA;65.5;9.72;116.64;9.0;80.0;38.5;0.0;9.0;15.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000734;I***** | RIO DE UNA;RESIDENCIAL;2025-12;MÉDIA;65.5;4.32;51.84;4.0;80.0;38.5;0.0;4.0;1.5;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000735;I***** | CUPIM;RESIDENCIAL;2025-12;MÉDIA;65.5;3.24;38.88;3.0;80.0;38.6;0.0;3.0;4.25;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000736;I***** | TAVARES;RESIDENCIAL;2025-12;MÉDIA;65.5;153.71;1844.52;142.0;80.0;38.7;0.0;142.33333333333334;112.0;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000737;I***** | RESSACA;RESIDENCIAL;2025-12;MÉDIA;65.5;0.72;8.64;1.0;80.0;38.5;0.0;0.6666666666666666;1.0833333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000738;I***** | SALTO;RESIDENCIAL;2025-12;MÉDIA;65.5;0.72;8.64;1.0;80.0;38.5;0.0;0.6666666666666666;1.8333333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000739;I***** | PARURU;RESIDENCIAL;2025-12;MÉDIA;65.5;1.08;12.96;1.0;80.0;38.7;0.0;1.0;13.333333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000740;I***** | AREIA VERMELHA;RESIDENCIAL;2025-12;MÉDIA;65.5;0.72;8.64;1.0;80.0;38.5;0.0;0.6666666666666666;0.8333333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000741;I***** | RIO DE UNA;RESIDENCIAL;2025-12;MÉDIA;65.4;2.52;30.24;2.0;80.0;38.4;0.0;2.3333333333333335;1.1666666666666667;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000742;I***** | LAGEADINHO;RESIDENCIAL;2025-12;MÉDIA;65.4;1.44;17.28;1.0;80.0;38.3;0.0;1.3333333333333333;5.083333333333333;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000743;I***** | MURUNDU;RESIDENCIAL;2025-12;MÉDIA;65.4;1.44;17.28;1.0;80.0;38.3;0.0;1.3333333333333333;0.9166666666666666;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000744;I***** | PAIOL GRANDE;RESIDENCIAL;2025-12;MÉDIA;65.4;4.68;56.16;4.0;80.0;38.4;0.0;4.333333333333333;4.333333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000745;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;65.4;8.64;103.68;8.0;80.0;38.4;0.0;8.0;13.083333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000746;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;MÉDIA;65.4;4.32;51.84;4.0;80.0;38.2;0.0;4.0;15.083333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000747;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;65.4;1.44;17.28;1.0;80.0;38.4;0.0;1.3333333333333333;2.0;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000748;I***** | MURUNDU;RESIDENCIAL;2025-12;MÉDIA;65.4;1.44;17.28;1.0;80.0;38.3;0.0;1.3333333333333333;2.0833333333333335;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000749;I***** | VERAVINHA;RESIDENCIAL;2025-12;MÉDIA;65.3;0.72;8.64;1.0;80.0;37.9;0.0;0.6666666666666666;14.25;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000750;I***** | VERAVA;RESIDENCIAL;2025-12;MÉDIA;65.3;5.76;69.12;5.0;80.0;37.9;0.0;5.333333333333333;57.5;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000751;I***** | COCAIS;RESIDENCIAL;2025-12;MÉDIA;65.3;3.6;43.2;3.0;80.0;37.9;0.0;3.3333333333333335;1.0;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000752;I***** | PARURU;RESIDENCIAL;2025-12;MÉDIA;65.3;3.6;43.2;3.0;80.0;38.0;0.0;3.3333333333333335;8.416666666666666;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000753;I***** | RESSACA;RESIDENCIAL;2025-12;MÉDIA;65.3;4.32;51.84;4.0;80.0;37.9;0.0;4.0;22.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000754;I***** | SOROCABUÇU;RESIDENCIAL;2025-12;MÉDIA;65.3;0.72;8.64;1.0;80.0;37.9;0.0;0.6666666666666666;6.666666666666667;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000755;I***** | CACHOEIRA;RESIDENCIAL;2025-12;MÉDIA;65.3;5.4;64.8;5.0;80.0;38.1;0.0;5.0;11.333333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000756;P****** | PIRATUBA;RESIDENCIAL;2025-12;MÉDIA;65.3;1.44;17.28;1.0;80.0;38.1;0.0;1.3333333333333333;92.33333333333333;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000757;I***** | COLÉGIO;RESIDENCIAL;2025-12;MÉDIA;65.2;2.52;30.24;2.0;80.0;37.8;0.0;2.3333333333333335;14.333333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000758;I***** | VOTORANTIM;RESIDENCIAL;2025-12;MÉDIA;65.2;2.52;30.24;2.0;80.0;37.7;0.0;2.3333333333333335;0.8333333333333334;100.0;;0.0;2;1;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000759;I***** | RIO DE UNA;RESIDENCIAL;2025-12;MÉDIA;65.2;32.4;388.8;30.0;80.0;37.6;0.0;30.0;46.666666666666664;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000760;I***** | RIO DE UNA;RESIDENCIAL;2025-12;MÉDIA;65.2;4.68;56.16;4.0;80.0;37.6;0.0;4.333333333333333;4.333333333333333;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000761;I***** | FEITAL;RESIDENCIAL;2025-12;MÉDIA;65.2;83.87;1006.44;78.0;80.0;37.6;0.0;77.66666666666667;106.83333333333333;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000762;I***** | PARURU;RESIDENCIAL;2025-12;MÉDIA;65.2;160.91;1930.92;149.0;80.0;37.6;0.0;149.0;86.5;100.0;;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000763;I***** | SOROCAMIRIM;RESIDENCIAL;2025-12;MÉDIA;65.2;116.27;1395.24;108.0;80.0;37.8;0.0;107.66666666666667;142.0;100.0;;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000764;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;MÉDIA;65.2;2.52;30.24;2.0;80.0;37.8;0.0;2.3333333333333335;1.0833333333333333;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000765;I***** | PIRATUBA;RESIDENCIAL;2025-12;MÉDIA;65.2;5.04;60.48;5.0;80.0;37.8;0.0;4.666666666666667;9.666666666666666;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000766;I***** | CACHOEIRA;RESIDENCIAL;2025-12;MÉDIA;65.2;5.04;60.48;5.0;80.0;37.8;0.0;4.666666666666667;13.416666666666666;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000767;I***** | PIAI;RESIDENCIAL;2025-12;MÉDIA;65.2;2.52;30.24;2.0;80.0;37.7;0.0;2.3333333333333335;1.6666666666666667;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000768;I***** | CAPIM AZEDO;RESIDENCIAL;2025-12;MÉDIA;65.1;0.72;8.64;1.0;80.0;37.4;0.0;0.6666666666666666;0.25;100.0;100.0;;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000769;I***** | PARURU;RESIDENCIAL;2025-12;MÉDIA;65.1;34.92;419.04;32.0;80.0;37.5;0.0;32.333333333333336;13.222222222222221;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000770;I***** | RESSACA;RESIDENCIAL;2025-12;MÉDIA;65.1;0.72;8.64;1.0;80.0;37.4;0.0;0.6666666666666666;0.3333333333333333;100.0;100.0;;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000771;I***** | CUPIM;RESIDENCIAL;2025-12;MÉDIA;65.1;33.84;406.08;31.0;80.0;37.5;0.0;31.333333333333332;90.83333333333333;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000772;I***** | FEITAL;RESIDENCIAL;2025-12;MÉDIA;65.1;2.16;25.92;2.0;80.0;37.5;0.0;2.0;95.41666666666667;100.0;100.0;0.0;1;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000773;I***** | RIO DE UNA;RESIDENCIAL;2025-12;CRÍTICA;65.0;116.63;1399.56;108.0;100.0;0.0;108.0;173.33333333333334;347.5;38.0;12.0;30.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000774;I***** | LAGEADINHO;RESIDENCIAL;2025-12;MÉDIA;65.0;2.16;25.92;2.0;80.0;37.0;0.0;2.0;0.5;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000775;I***** | SALTO;RESIDENCIAL;2025-12;CRÍTICA;65.0;101.51;1218.12;94.0;100.0;0.0;94.0;87.5;127.72727272727273;-7.0;55.0;73.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000776;I***** | VIEIRINHA;RESIDENCIAL;2025-12;CRÍTICA;65.0;60.48;725.76;56.0;100.0;0.0;56.0;80.33333333333333;43.77777777777778;30.0;49.0;127.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000777;I***** | MORRO GRANDE;RESIDENCIAL;2025-12;CRÍTICA;65.0;52.92;635.04;49.0;100.0;0.0;49.0;57.0;65.91666666666667;14.0;34.0;74.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000778;I***** | RIO DE UNA;RESIDENCIAL;2025-12;CRÍTICA;65.0;253.78;3045.36;235.0;100.0;0.0;235.0;189.66666666666666;209.25;-24.0;-12.0;112.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000779;I***** | PRESTES;RESIDENCIAL;2025-12;CRÍTICA;65.0;5.4;64.8;5.0;100.0;0.0;5.0;8.0;71.16666666666667;38.0;95.0;7.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000780;I***** | CACHOEIRA;RESIDENCIAL;2025-12;CRÍTICA;65.0;65.88;790.56;61.0;100.0;0.0;61.0;99.66666666666667;84.41666666666667;39.0;-22.0;73.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000781;I***** | FEITAL;RESIDENCIAL;2025-12;CRÍTICA;65.0;161.99;1943.88;150.0;100.0;0.0;150.0;244.66666666666666;333.5833333333333;39.0;57.0;45.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000782;I***** | CUPIM;RESIDENCIAL;2025-12;CRÍTICA;65.0;139.31;1671.72;129.0;100.0;0.0;129.0;73.0;74.08333333333333;-77.0;-52.0;174.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000783;I***** | TAVARES;RESIDENCIAL;2025-12;CRÍTICA;65.0;1.08;12.96;1.0;100.0;0.0;1.0;0.5;0.5;-100.0;;100.0;1;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000784;I***** | COLÉGIO;RESIDENCIAL;2025-12;CRÍTICA;65.0;2.16;25.92;2.0;100.0;0.0;2.0;3.0;3.0833333333333335;33.0;33.0;67.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000785;I***** | VIEIRINHA;RESIDENCIAL;2025-12;MÉDIA;65.0;1.08;12.96;1.0;80.0;37.1;0.0;1.0;0.5833333333333334;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Cetril;CET000786;I***** | CUPIM;RESIDENCIAL;2025-12;CRÍTICA;65.0;6.48;77.76;6.0;100.0;0.0;6.0;4.0;3.8;-50.0;;150.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000787;I***** | PURIS;RESIDENCIAL;2025-12;CRÍTICA;65.0;240.82;2889.84;223.0;100.0;0.0;223.0;223.33333333333334;170.33333333333334;0.0;-145.0;131.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000788;I***** | CAMPO VERDE;RESIDENCIAL;2025-12;CRÍTICA;65.0;1.08;12.96;1.0;100.0;0.0;1.0;2.6666666666666665;57.166666666666664;62.0;;2.0;1;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000789;I***** | DIAS;RESIDENCIAL;2025-12;CRÍTICA;65.0;6.48;77.76;6.0;100.0;0.0;6.0;43.0;19.583333333333332;86.0;-500.0;30.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
Cetril;CET000790;I***** | RIO DE UNA;RESIDENCIAL;2025-12;CRÍTICA;65.0;79.91;958.92;74.0;100.0;0.0;74.0;130.33333333333334;109.83333333333333;43.0;4.0;67.0;0;0;0;0;0;0;regra;Consumo registrado com UC desligada (possível ligação clandestina)
